Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,data_origin,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2
1246,535301080,20,RL,11556,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,Gable,CompShg,MetalSd,MetalSd,Stone,52.0,CBlock,No,572.0,GasA,5,Y,FuseA,0,6.782192056006791,2,1,4,8,0,0,Attchd,Unf,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2008,WD ,,test,1602.0,2.0,0.0,0.0,0,9,9,9,444.0,0.0
2373,527451520,160,RM,1680,Pave,None,Reg,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,CBlock,No,483.0,GasA,3,Y,SBrkr,0,6.894670039433482,2,1,3,8,1,1,Attchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD ,,test,1470.0,1.0,1.0,0.0,0,9,9,9,0.0,0.0
1055,528108150,20,RL,12704,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,Hip,CompShg,VinylSd,VinylSd,Stone,302.0,PConc,No,570.0,GasA,5,Y,SBrkr,0,7.366445148327599,3,1,4,8,0,0,Attchd,Fin,3.0,Y,209,95,0,0,0,0,None,None,None,0,1,2008,New,,test,3164.0,3.0,0.0,0.0,0,12,15,9,6072.0,0.0
2017,903233030,50,RM,6120,Pave,None,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1926,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,405.0,GasA,4,Y,FuseA,0,7.155396301896734,2,1,4,8,0,0,Detchd,Unf,2.0,Y,25,0,0,0,0,0,None,None,None,0,8,2007,WD ,,test,2037.0,2.0,0.0,0.0,1,9,9,9,1755.0,0.0
1099,528315060,75,RL,9660,Pave,None,Reg,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,PConc,No,1173.0,GasA,5,Y,SBrkr,0,7.695757990554761,3,1,4,8,1,3,Attchd,Fin,2.0,Y,0,131,0,0,0,0,None,None,None,0,9,2008,WD ,,test,3372.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
1344,903232030,30,RM,6120,Pave,None,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1945,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,None,0.0,GasA,4,N,SBrkr,0,6.694562058521095,1,1,3,6,0,0,Attchd,Unf,1.0,P,0,48,0,0,0,0,None,None,None,0,6,2008,WD ,,test,808.0,1.0,0.0,-1.0,1,12,0,9,0.0,0.0
835,906475070,60,RL,28698,Pave,None,IR2,Low,4,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,PConc,Gd,0.0,GasA,3,Y,SBrkr,0,7.661997558901893,3,1,3,6,0,0,Attchd,Fin,2.0,Y,486,0,0,0,225,0,None,None,None,0,6,2009,WD ,,test,3139.0,2.0,2.0,0.0,0,9,12,9,498.0,3820.0
1117,528431080,20,RL,12274,Pave,None,IR1,Lvl,4,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,PConc,No,1417.0,GasA,5,Y,SBrkr,0,7.2640301428995295,3,1,5,8,0,0,Attchd,RFn,2.0,Y,0,60,0,0,0,0,None,None,None,0,7,2008,New,,test,2845.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0
2043,903476100,45,RM,4388,Pave,None,IR1,Bnk,4,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,Gable,CompShg,WdShing,Wd Sdng,None,0.0,BrkTil,No,556.0,GasA,5,Y,SBrkr,0,6.733401891837359,3,1,3,8,1,3,None,None,0.0,N,0,0,0,0,0,0,None,None,None,0,6,2007,WD ,,test,1512.0,1.0,0.0,0.0,1,12,9,0,232.0,0.0
2085,905476225,120,RL,3869,Pave,None,Reg,Lvl,4,Inside,Mod,Edwards,Norm,Norm,TwnhsE,1Story,5,6,1984,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,149.0,CBlock,No,0.0,GasA,4,Y,SBrkr,0,6.945051063725834,2,1,3,8,0,0,Attchd,RFn,1.0,Y,0,105,0,0,0,0,None,None,None,0,7,2007,WD ,,test,2076.0,2.0,0.0,0.0,0,20,9,9,566.0,4530.0
410,527453050,160,RL,2308,Pave,None,Reg,Lvl,4,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,CBlock,No,498.0,GasA,3,Y,SBrkr,0,7.344719054149673,3,1,3,8,1,3,Detchd,RFn,2.0,Y,108,0,0,0,0,0,None,None,None,0,9,2009,WD ,,test,2352.0,2.0,1.0,0.0,0,9,12,9,1530.0,0.0
2650,902128100,50,RM,4400,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,Gable,CompShg,Stucco,Stucco,None,0.0,BrkTil,No,648.0,GasA,3,Y,FuseA,0,7.0192966537150445,2,1,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,10,2006,WD ,,test,1766.0,1.0,0.0,1.0,1,9,6,9,0.0,0.0
2867,909282110,70,RL,14210,Pave,None,IR1,Lvl,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,697.0,GasA,5,Y,SBrkr,0,7.496097345175956,3,1,3,8,1,4,Attchd,Unf,2.0,Y,0,90,0,0,0,0,None,MnPrv,None,0,11,2006,WD ,,test,2498.0,1.0,1.0,0.0,1,9,9,6,0.0,0.0
1668,527404100,20,RL,9758,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,CBlock,No,251.0,GasA,3,Y,SBrkr,0,6.856461984594587,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,7,2007,WD ,,test,1900.0,1.0,0.0,1.0,0,9,9,9,1648.0,574.0
1161,533208080,160,FV,4017,Pave,Pave,IR1,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,No,625.0,GasA,5,Y,SBrkr,0,7.1308988302963465,2,1,4,8,0,0,Detchd,Fin,2.0,Y,0,54,0,0,0,0,None,None,None,0,3,2008,WD ,,test,1875.0,2.0,1.0,0.0,1,12,12,9,0.0,0.0
2122,907130060,20,RL,11249,Pave,None,IR2,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,322.0,GasA,5,Y,SBrkr,0,7.090076835776092,3,1,4,8,0,0,Attchd,RFn,2.0,Y,0,26,0,0,0,0,None,None,None,0,8,2007,WD ,,test,2400.0,3.0,0.0,0.0,0,16,16,9,1670.0,2176.0
2539,534202180,80,RL,9600,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,140.0,PConc,Av,137.0,GasA,4,Y,SBrkr,0,7.039660349862076,3,1,3,8,0,0,Attchd,Unf,1.0,Y,0,78,0,0,0,0,None,None,None,0,7,2006,WD ,,test,2282.0,2.0,0.0,0.0,0,9,9,9,3010.0,1206.0
1047,527452150,120,RL,4043,Pave,None,Reg,Lvl,4,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,No,510.0,GasA,3,Y,SBrkr,0,6.974478911025045,2,1,3,8,0,0,Attchd,RFn,2.0,Y,0,55,0,0,200,0,None,None,None,0,10,2008,COD,,test,2138.0,2.0,0.0,0.0,0,9,12,9,2795.0,0.0
1445,907200110,20,RL,9200,Pave,None,IR1,Lvl,4,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,Hip,CompShg,VinylSd,VinylSd,None,0.0,CBlock,Av,167.0,GasA,3,Y,SBrkr,0,6.843749949006225,3,1,3,8,0,0,Detchd,Unf,1.0,Y,145,0,0,0,0,0,None,MnPrv,None,0,7,2008,WD ,,test,1876.0,2.0,0.0,1.0,1,9,12,9,560.0,1964.0
541,531375090,20,RL,13072,Pave,None,Reg,Lvl,4,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,1114.0,GasA,5,Y,SBrkr,0,7.01571242048723,3,1,4,8,0,0,None,None,0.0,Y,0,39,0,0,0,0,None,None,None,0,8,2009,WD ,,test,2228.0,1.0,1.0,0.0,0,9,12,0,0.0,0.0
569,533213010,120,FV,3830,Pave,Pave,IR1,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,PConc,No,1726.0,GasA,5,Y,SBrkr,0,7.453561871643373,2,1,4,8,1,4,Attchd,Fin,2.0,Y,0,254,0,0,0,0,None,None,None,0,1,2009,New,,test,3452.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
1276,535455080,45,RL,7227,Pave,None,Reg,HLS,4,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,832.0,GasA,4,Y,SBrkr,0,6.723832440821209,2,1,4,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,,test,1664.0,1.0,0.0,1.0,0,9,9,9,0.0,0.0
918,909254010,70,RL,7155,Pave,None,Reg,Lvl,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1918,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Mn,600.0,GasA,5,Y,SBrkr,0,7.113142108707088,3,1,3,8,1,4,Detchd,Unf,1.0,Y,0,113,0,0,195,0,None,MnPrv,None,0,5,2009,WD ,,test,1828.0,1.0,0.0,0.0,1,9,6,6,0.0,0.0
326,923205015,20,RL,11875,Pave,None,Reg,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,1344.0,GasA,5,Y,SBrkr,0,7.203405521083095,3,1,3,8,1,4,Attchd,Unf,2.0,Y,328,0,0,0,0,0,None,None,None,0,6,2010,WD ,,test,2688.0,2.0,0.0,1.0,0,9,12,9,0.0,0.0
1936,535325090,20,RL,8540,Pave,None,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,120.0,GasA,3,Y,SBrkr,0,6.829793737512425,3,1,4,8,0,0,Detchd,Unf,1.0,Y,152,0,0,0,0,0,None,None,None,0,6,2007,WD ,,test,1850.0,2.0,0.0,0.0,1,12,9,9,342.0,3455.0
895,908203090,20,RL,6410,Pave,None,Reg,HLS,4,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1959,Gable,CompShg,AsbShng,AsbShng,None,0.0,CBlock,No,301.0,GasA,3,Y,FuseA,0,6.775366090936392,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,3,2009,WD ,,test,1752.0,1.0,0.0,0.0,0,9,9,9,664.0,729.0
257,907125090,85,RL,11105,Pave,None,Reg,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,0.0,GasA,4,Y,SBrkr,0,6.872128101338986,2,1,3,8,0,0,Attchd,Unf,2.0,Y,71,0,0,0,0,0,None,GdPrv,None,0,7,2010,WD ,,test,1835.0,2.0,0.0,1.0,0,12,8,12,5220.0,0.0
1241,535176100,20,RL,13200,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,187.0,CBlock,No,437.0,GasA,5,Y,SBrkr,0,7.358830898342354,3,1,3,8,1,3,Attchd,RFn,2.0,Y,490,0,0,0,0,0,None,None,None,0,5,2008,WD ,,test,2965.0,2.0,0.0,0.0,0,9,9,9,1916.0,0.0
1545,910200080,30,RM,7000,Pave,None,Reg,Lvl,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1926,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,No,555.0,GasA,3,Y,SBrkr,0,6.823286122355687,2,1,3,8,0,0,Detchd,Unf,1.0,P,0,0,116,0,0,0,None,MnPrv,None,0,7,2008,WD ,,test,1813.0,2.0,0.0,0.0,1,12,9,9,897.0,240.0
1189,534128050,20,RL,11040,Pave,None,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,CBlock,No,602.0,GasA,5,Y,SBrkr,0,7.1372784372603855,3,1,4,8,0,0,Attchd,RFn,2.0,Y,55,0,0,216,0,0,None,None,None,0,10,2008,COD,,test,2516.0,2.0,1.0,0.0,1,16,9,9,3280.0,0.0
270,907290240,120,RM,4426,Pave,None,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,PConc,Av,186.0,GasA,5,Y,SBrkr,0,6.742880635791903,1,1,4,8,0,0,Attchd,RFn,2.0,Y,160,0,0,0,0,0,None,None,None,0,5,2010,WD ,,test,1696.0,2.0,0.0,0.0,0,12,12,9,3972.0,0.0
2066,905225020,60,RL,16779,Pave,None,Reg,Lvl,4,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,2Story,5,4,1920,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,356.0,CBlock,No,404.0,GasA,2,Y,SBrkr,0,7.8838232148921525,4,1,3,5,1,4,Attchd,Unf,2.0,Y,128,570,0,0,0,0,None,None,Shed,500,5,2007,WD ,,test,3325.0,3.0,0.0,1.0,1,6,12,9,1068.0,0.0
693,902102080,50,RM,10440,Pave,Grvl,Reg,Lvl,4,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,440.0,GasA,4,Y,SBrkr,0,7.114769448366463,2,1,3,8,0,0,Detchd,Unf,2.0,Y,74,0,128,0,0,0,None,MnPrv,None,0,5,2009,WD ,,test,1670.0,1.0,1.0,1.0,1,9,9,9,0.0,0.0
1259,535380140,50,RL,10836,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1922,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,892.0,GasA,5,Y,SBrkr,0,7.269616749608169,3,1,3,8,1,4,Detchd,Unf,4.0,N,0,0,100,0,0,0,None,GdWo,None,0,6,2008,WD ,,test,2328.0,1.0,1.0,1.0,1,9,9,6,0.0,0.0
2916,923227100,20,RL,13384,Pave,None,Reg,Lvl,4,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1969,Gable,CompShg,Plywood,Plywood,BrkFace,194.0,PConc,Av,641.0,GasA,2,Y,SBrkr,0,7.215239978730097,3,1,3,8,1,3,Attchd,RFn,1.0,Y,160,0,0,0,0,0,None,None,None,0,5,2006,WD ,,test,2464.0,2.0,0.0,0.0,1,9,9,9,357.0,1376.0
2321,527108060,60,RL,13751,Pave,None,IR1,HLS,4,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,PConc,Av,1640.0,GasA,5,Y,SBrkr,0,7.701652362642226,3,1,4,8,1,4,Attchd,Fin,3.0,Y,237,38,0,0,115,0,None,None,None,0,5,2006,New,,test,3912.0,3.0,1.0,1.0,1,12,12,9,360.0,0.0
1977,902106120,30,RM,4480,Pave,None,Reg,Lvl,4,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1922,Gable,CompShg,AsbShng,AsbShng,None,0.0,PConc,No,240.0,GasA,3,N,FuseF,0,6.92951677076365,2,1,2,8,1,4,Detchd,Unf,1.0,N,0,122,20,0,0,0,None,MnPrv,None,0,2,2007,WD ,,test,2044.0,2.0,0.0,0.0,1,9,4,6,1564.0,0.0
1895,534403420,20,RL,11382,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,Gable,CompShg,Wd Sdng,Plywood,BrkFace,212.0,CBlock,No,533.0,GasA,3,Y,SBrkr,0,7.2254814727822945,3,1,3,8,1,3,Attchd,RFn,1.0,Y,0,28,84,0,0,0,None,MnPrv,None,0,8,2007,WD ,,test,2504.0,1.0,1.0,0.0,0,9,9,9,270.0,1629.0
1240,535153150,20,RL,9120,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,599.0,GasA,5,Y,SBrkr,0,7.13966033596492,3,1,3,8,1,3,Attchd,RFn,2.0,Y,0,0,0,0,288,0,None,None,Shed,1400,11,2008,WD ,,test,2522.0,2.0,0.0,0.0,0,9,9,9,3310.0,0.0
85,532354090,85,RL,11782,Pave,None,IR1,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,Av,210.0,GasA,3,Y,SBrkr,0,7.051855622955894,3,1,4,6,0,0,Detchd,Unf,2.0,Y,192,0,0,0,0,0,None,MnPrv,Shed,400,6,2010,WD ,,test,2264.0,2.0,0.0,1.0,1,9,9,9,4495.0,0.0
1823,532376040,20,RL,6970,Pave,None,Reg,Lvl,4,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,108.0,GasA,3,Y,SBrkr,0,7.02108396428914,3,1,2,8,0,0,Attchd,RFn,2.0,Y,168,0,0,0,0,0,None,None,Shed,400,5,2007,WD ,,test,2160.0,2.0,1.0,0.0,0,9,9,9,4660.0,0.0
825,906380060,20,RL,11422,Pave,None,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,Hip,CompShg,VinylSd,VinylSd,Stone,352.0,PConc,Av,479.0,GasA,5,Y,SBrkr,0,7.516433302915632,3,1,4,8,2,4,Attchd,RFn,2.0,Y,154,222,0,0,0,0,None,None,None,0,4,2009,WD ,,test,3676.0,3.0,0.0,0.0,1,12,15,9,8154.0,0.0
110,534102025,20,FV,8000,Pave,None,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,659.0,GasA,5,Y,SBrkr,0,7.307872780763706,3,1,4,8,1,4,Attchd,RFn,2.0,Y,277,137,0,0,0,0,None,None,None,0,4,2010,WD ,,test,2984.0,3.0,0.0,0.0,0,12,12,9,4998.0,0.0
697,902105050,50,RM,15660,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,240.0,GasA,3,Y,SBrkr,0,7.174724309836376,3,1,4,8,0,0,Detchd,Unf,2.0,N,0,0,0,0,0,0,None,MnPrv,None,0,7,2009,WD ,,test,1546.0,1.0,1.0,1.0,1,12,9,6,0.0,0.0
2297,923230120,85,RL,6723,Pave,None,Reg,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1971,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,CBlock,Av,0.0,GasA,3,Y,SBrkr,0,6.679599185844383,2,1,3,8,0,0,None,None,0.0,Y,129,0,0,0,0,0,None,GdWo,None,0,9,2007,WD ,,test,1592.0,1.0,1.0,0.0,0,9,12,0,4776.0,0.0
1231,535105030,20,RL,7875,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,CBlock,No,572.0,GasA,4,Y,SBrkr,0,7.042286171939743,3,1,3,8,0,0,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,GdWo,None,0,9,2008,WD ,,test,2288.0,2.0,0.0,0.0,0,9,9,9,1716.0,0.0
1355,903401050,50,RL,9144,Pave,Pave,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,484.0,GasA,4,Y,SBrkr,0,7.316548177182976,3,1,3,8,0,0,Detchd,Unf,1.0,N,0,0,0,0,0,0,None,None,None,0,7,2008,WD ,,test,2388.0,2.0,0.0,0.0,1,9,9,9,1197.0,0.0
968,916475040,20,RL,14601,Pave,None,Reg,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,584.0,PConc,Av,578.0,GasA,5,Y,SBrkr,0,7.516433302915632,2,1,5,8,1,4,Attchd,Fin,3.0,Y,270,68,0,0,0,0,None,None,None,0,3,2009,WD ,,test,3676.0,3.0,0.0,0.0,0,15,15,9,7560.0,0.0
584,534128020,60,RL,12732,Pave,None,IR1,Lvl,4,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,Mn,150.0,GasA,3,Y,SBrkr,0,7.633853559681768,3,1,4,8,2,3,Attchd,RFn,2.0,Y,297,40,0,0,0,0,None,None,None,0,6,2009,WD ,,test,2819.0,2.0,1.0,0.0,0,9,9,9,3360.0,84.0
1315,902306120,70,RM,6000,Pave,Grvl,Reg,Lvl,4,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1905,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,572.0,GasA,5,Y,SBrkr,0,7.3395376954076745,3,1,4,8,0,0,None,None,0.0,N,240,77,0,0,0,0,None,None,None,0,2,2008,WD ,,test,2112.0,1.0,1.0,0.0,1,12,6,0,0.0,0.0
1606,923277040,20,RL,6600,Pave,None,Reg,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,No,0.0,GasA,5,Y,SBrkr,0,6.704414354964107,2,1,3,8,0,0,Detchd,Fin,2.0,Y,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,,test,1632.0,2.0,0.0,1.0,1,12,12,9,4896.0,0.0
206,903450110,90,RM,8472,Grvl,None,IR2,Bnk,4,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Gd,0.0,GasA,3,N,SBrkr,0,6.704414354964107,2,1,3,8,0,0,CarPort,Unf,2.0,Y,106,0,0,0,0,0,None,None,None,0,5,2010,WD ,,test,1632.0,2.0,0.0,0.0,0,6,12,9,208.0,4272.0
1685,528102050,20,RL,12469,Pave,None,Reg,Lvl,4,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,378.0,PConc,Gd,639.0,GasA,5,Y,SBrkr,0,7.504391559161238,3,1,5,8,1,4,Attchd,Fin,3.0,Y,186,36,0,0,0,0,None,None,None,0,8,2007,New,,test,3606.0,3.0,0.0,1.0,1,15,15,9,6906.0,0.0
2016,903232100,50,RM,6240,Pave,None,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,966.0,GasA,5,Y,SBrkr,0,7.262628600974241,3,1,3,8,1,4,Detchd,Unf,1.0,Y,174,0,96,0,0,0,None,GdPrv,None,0,7,2007,WD ,,test,2392.0,1.0,0.0,0.0,1,9,9,6,0.0,0.0
869,907265010,60,RL,11250,Pave,None,Reg,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,944.0,GasA,5,Y,SBrkr,0,7.533693709848633,3,1,4,8,0,0,Attchd,RFn,2.0,Y,256,43,0,0,0,0,None,None,None,0,5,2009,WD ,,test,2814.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
2135,907200130,20,RL,11800,Pave,None,IR1,Bnk,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,Av,201.0,GasA,3,Y,SBrkr,0,6.795705775173514,3,1,3,8,0,0,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,8,2007,WD ,,test,1758.0,1.0,0.0,0.0,0,9,12,9,2652.0,0.0
2346,527327080,60,RL,18800,Pave,None,IR1,Lvl,4,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,PConc,Mn,84.0,GasA,3,Y,SBrkr,0,7.3613754289773485,3,1,3,8,1,3,Attchd,Fin,2.0,Y,306,111,0,0,0,0,None,None,None,0,7,2006,WD ,,test,2370.0,3.0,1.0,0.0,0,9,12,9,4272.0,0.0
2430,528228580,120,RL,4045,Pave,None,Reg,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,PConc,Av,286.0,GasA,5,Y,SBrkr,0,7.313220387090301,2,1,4,8,1,4,Attchd,Fin,3.0,Y,161,20,0,0,0,0,None,None,None,0,10,2006,New,,test,2856.0,3.0,0.0,0.0,0,12,12,9,6420.0,0.0
